subj_id,model,promptstyle,symb_num,prob_type,prob_ind,correct_answer,response,correct,total
36,human,human,num,dist3_diag2,83.0,[0],0,1,1.0
36,human,human,num,attn,11.0,[0 0 0],000,1,1.0
36,human,human,num,AND,88.0,[1],1,1,1.0
36,human,human,num,c3_set_union_permuted,60.0,[9 4 2 1],149,0,1.0
36,human,human,num,row_constant,68.0,[4],4,1,1.0
37,human,human,num,XOR,71.0,[5 0],2 0,0,1.0
37,human,human,num,c3_set_union,81.0,[3 1 2 7],3217,1,1.0
37,human,human,num,c1_set_union,64.0,[1],1,1,1.0
37,human,human,num,three_rule_comb6,31.0,[5 1 8],518,1,1.0
37,human,human,num,attn,58.0,[0 0 0],000,1,1.0
37,human,human,num,dist3_diag1,33.0,[0],0,1,1.0
37,human,human,num,col_constant,92.0,[0],0,1,1.0
37,human,human,num,attn,7.0,[0 0 0],000,1,1.0
37,human,human,num,c2_set_union_permuted,68.0,[6],6,1,1.0
37,human,human,num,c3_set_union_permuted,16.0,[5 7 2 0],0527,1,1.0
37,human,human,num,three_rule_comb1,21.0,[9 1 6],916,1,1.0
37,human,human,num,three_rule_comb3,86.0,[7 6 2],762,1,1.0
38,human,human,num,AND,63.0,[7],5,0,1.0
38,human,human,num,c1_set_union_permuted,23.0,[6],6,1,1.0
38,human,human,num,three_rule_comb0,29.0,[2 0 4],0,0,1.0
38,human,human,num,three_rule_comb3,45.0,[9 9 0],621,0,1.0
38,human,human,num,attn,7.0,[0 0 0],000,1,1.0
38,human,human,num,dist3_diag2,45.0,[4],4,1,1.0
38,human,human,num,two_rule_comb3,98.0,[1 3],13,1,1.0
38,human,human,num,attn,27.0,[0 0 0],000,1,1.0
38,human,human,num,XOR_permuted,41.0,[7 6],12,0,1.0
38,human,human,num,dist3_diag1,27.0,[0],0,1,1.0
38,human,human,num,col_constant,34.0,[3],3,1,1.0
38,human,human,num,three_rule_comb1,90.0,[4 1 8],418,1,1.0
39,human,human,num,c3_set_union_permuted,33.0,[7 8 3 1],3 1 7 8,1,1.0
39,human,human,num,dist3_diag1,29.0,[3],3,1,1.0
39,human,human,num,XOR_permuted,67.0,[0 4],4 0,1,1.0
39,human,human,num,c2_set_union_permuted,25.0,[0],0,1,1.0
39,human,human,num,c1_set_union_permuted,99.0,[2],2,1,1.0
39,human,human,num,XOR,58.0,[9 8],9 8,1,1.0
39,human,human,num,AND,8.0,[7],7,1,1.0
39,human,human,num,two_rule_comb1,63.0,[2 1],2 1,1,1.0
39,human,human,num,attn,79.0,[0 0 0],000,1,1.0
39,human,human,num,attn,67.0,[0 0 0],000,1,1.0
39,human,human,num,row_constant,63.0,[3],3,1,1.0
39,human,human,num,c2_set_union,48.0,[5],5,1,1.0
40,human,human,num,attn,77.0,[0 0 0],000,1,1.0
40,human,human,num,c1_set_union_permuted,5.0,[2],2,1,1.0
40,human,human,num,three_rule_comb6,22.0,[8 3 9],839,1,1.0
40,human,human,num,XOR,85.0,[4 9],8 5,0,1.0
40,human,human,num,c2_set_union_permuted,91.0,[8],8,1,1.0
40,human,human,num,three_rule_comb3,6.0,[4 7 8],8 7 6,0,1.0
40,human,human,num,attn,22.0,[0 0 0],000,1,1.0
40,human,human,num,row_constant,83.0,[8],8,1,1.0
40,human,human,num,XOR_permuted,93.0,[5 8],5 8,1,1.0
40,human,human,num,two_rule_comb1,93.0,[0 0],0 0,1,1.0
40,human,human,num,dist3_diag2,86.0,[4],4,1,1.0
40,human,human,num,c2_set_union,52.0,[2],0,0,1.0
41,human,human,num,AND,42.0,[0],0,1,1.0
41,human,human,num,dist3_diag2,15.0,[7],7,1,1.0
41,human,human,num,three_rule_comb6,96.0,[3 7 7],377,1,1.0
41,human,human,num,three_rule_comb0,64.0,[3 5 5],355,1,1.0
41,human,human,num,c1_set_union_permuted,64.0,[9],9,1,1.0
41,human,human,num,three_rule_comb3,87.0,[7 6 6],766,1,1.0
41,human,human,num,c3_set_union,87.0,[4 3 2 6],4326,1,1.0
41,human,human,num,attn,75.0,[0 0 0],000,1,1.0
41,human,human,num,c2_set_union_permuted,63.0,[7],7,1,1.0
41,human,human,num,col_constant,74.0,[8],8,1,1.0
41,human,human,num,attn,26.0,[0 0 0],000,1,1.0
41,human,human,num,dist3_diag1,89.0,[0],0,1,1.0
42,human,human,num,attn,5.0,[0 0 0],000,1,1.0
42,human,human,num,three_rule_comb1,5.0,[2 3 5],235,1,1.0
42,human,human,num,AND,93.0,[3],3,1,1.0
42,human,human,num,col_constant,21.0,[6],6,1,1.0
42,human,human,num,XOR,56.0,[7 1],99,0,1.0
42,human,human,num,dist3_diag1,77.0,[3],3,1,1.0
42,human,human,num,three_rule_comb3,22.0,[4 7 6],476,1,1.0
42,human,human,num,two_rule_comb3,33.0,[9 0],90,1,1.0
42,human,human,num,two_rule_comb1,0.0,[1 2],12,1,1.0
42,human,human,num,c3_set_union,42.0,[7 9 2 3],7923,1,1.0
42,human,human,num,two_rule_comb0,95.0,[8 3],83,1,1.0
42,human,human,num,attn,34.0,[0 0 0],000,1,1.0
43,human,human,num,c2_set_union_permuted,93.0,[4],27,0,1.0
43,human,human,num,three_rule_comb0,94.0,[0 3 5],035,1,1.0
43,human,human,num,c3_set_union,25.0,[6 9 5 1],659,0,1.0
43,human,human,num,c1_set_union,35.0,[1],51,0,1.0
43,human,human,num,attn,61.0,[0 0 0],000,1,1.0
43,human,human,num,attn,24.0,[0 0 0],000,1,1.0
43,human,human,num,col_constant,5.0,[8],8,1,1.0
43,human,human,num,three_rule_comb1,40.0,[3 2 0],320,1,1.0
43,human,human,num,two_rule_comb0,12.0,[7 4],74,1,1.0
43,human,human,num,XOR,83.0,[7 2],93,0,1.0
43,human,human,num,dist3_diag1,63.0,[8],8,1,1.0
43,human,human,num,c2_set_union,7.0,[7],7591,0,1.0
44,human,human,num,three_rule_comb6,86.0,[4 7 6],2 5 8,0,1.0
44,human,human,num,c3_set_union,0.0,[6 4 1 9],6419,1,1.0
44,human,human,num,three_rule_comb1,6.0,[6 4 4],6 4 4,1,1.0
44,human,human,num,dist3_diag1,47.0,[5],5,1,1.0
44,human,human,num,three_rule_comb0,52.0,[9 5 5],9 5 5,1,1.0
44,human,human,num,row_constant,52.0,[7],7 ,1,1.0
44,human,human,num,attn,39.0,[0 0 0],000,1,1.0
44,human,human,num,c2_set_union_permuted,85.0,[9],4 9 9,0,1.0
44,human,human,num,c2_set_union,9.0,[4],4,1,1.0
44,human,human,num,c1_set_union_permuted,87.0,[3],3,1,1.0
44,human,human,num,attn,10.0,[0 0 0],000,1,1.0
44,human,human,num,dist3_diag2,93.0,[1],1,1,1.0
45,human,human,num,row_constant,7.0,[9],9,1,1.0
45,human,human,num,three_rule_comb1,86.0,[8 5 7],850,0,1.0
45,human,human,num,attn,80.0,[0 0 0],000,1,1.0
45,human,human,num,three_rule_comb0,49.0,[4 4 9],449,1,1.0
45,human,human,num,dist3_diag2,99.0,[0],0,1,1.0
45,human,human,num,attn,49.0,[0 0 0],000,1,1.0
45,human,human,num,c2_set_union_permuted,88.0,[8],8,1,1.0
45,human,human,num,two_rule_comb0,23.0,[6 8],68,1,1.0
45,human,human,num,three_rule_comb6,26.0,[0 7 8],780,0,1.0
45,human,human,num,XOR_permuted,21.0,[6 5],57,0,1.0
45,human,human,num,dist3_diag1,86.0,[3],3,1,1.0
45,human,human,num,c2_set_union,99.0,[4],804,0,1.0
46,human,human,num,two_rule_comb0,0.0,[6 9],6 9,1,1.0
46,human,human,num,c2_set_union_permuted,12.0,[7],7,1,1.0
46,human,human,num,three_rule_comb6,83.0,[4 9 3],4 9 3,1,1.0
46,human,human,num,attn,48.0,[0 0 0],000,1,1.0
46,human,human,num,c3_set_union,63.0,[6 7 5 3],6 7 5 3,1,1.0
46,human,human,num,three_rule_comb3,23.0,[3 3 9],2 3 9,0,1.0
46,human,human,num,two_rule_comb1,25.0,[6 5],6 5,1,1.0
46,human,human,num,row_constant,42.0,[1],1,1,1.0
46,human,human,num,three_rule_comb0,26.0,[8 9 6],8 9 6,1,1.0
46,human,human,num,AND,16.0,[8],8,1,1.0
46,human,human,num,three_rule_comb1,33.0,[2 6 1],2 6 1,1,1.0
46,human,human,num,attn,69.0,[0 0 0],000,1,1.0
47,human,human,num,two_rule_comb3,57.0,[8 6],86,1,1.0
47,human,human,num,three_rule_comb1,92.0,[9 6 9],969,1,1.0
47,human,human,num,three_rule_comb6,84.0,[8 7 0],877,0,1.0
47,human,human,num,dist3_diag1,31.0,[2],2,1,1.0
47,human,human,num,row_constant,60.0,[1],1,1,1.0
47,human,human,num,c3_set_union_permuted,71.0,[8 9 0 3],09,0,1.0
47,human,human,num,two_rule_comb0,53.0,[3 5],35,1,1.0
47,human,human,num,attn,33.0,[0 0 0],100,0,1.0
47,human,human,num,col_constant,29.0,[3],3,1,1.0
47,human,human,num,XOR,17.0,[4 0],03,0,1.0
47,human,human,num,attn,82.0,[0 0 0],000,1,1.0
47,human,human,num,c1_set_union_permuted,78.0,[0],0,1,1.0
48,human,human,num,XOR,34.0,[2 5],10,0,1.0
48,human,human,num,attn,68.0,[0 0 0],000,1,1.0
48,human,human,num,three_rule_comb3,67.0,[1 8 6],287,0,1.0
48,human,human,num,col_constant,83.0,[9],9,1,1.0
48,human,human,num,two_rule_comb3,89.0,[2 1],22,0,1.0
48,human,human,num,row_constant,24.0,[7],7,1,1.0
48,human,human,num,three_rule_comb0,94.0,[0 3 5],035,1,1.0
48,human,human,num,dist3_diag1,28.0,[8],8,1,1.0
48,human,human,num,two_rule_comb0,75.0,[7 0],70,1,1.0
48,human,human,num,three_rule_comb6,93.0,[9 8 1],981,1,1.0
48,human,human,num,c1_set_union_permuted,61.0,[9],3,0,1.0
48,human,human,num,attn,35.0,[0 0 0],001,0,1.0
49,human,human,num,attn,40.0,[0 0 0],000,1,1.0
49,human,human,num,c1_set_union_permuted,87.0,[3],3,1,1.0
49,human,human,num,XOR,26.0,[5 9],9 5,1,1.0
49,human,human,num,dist3_diag1,42.0,[6],6,1,1.0
49,human,human,num,three_rule_comb0,46.0,[2 6 6],2 6 6,1,1.0
49,human,human,num,XOR_permuted,75.0,[2 9],7 2,0,1.0
49,human,human,num,c3_set_union,53.0,[6 9 0 5],6 9 0 5,1,1.0
49,human,human,num,three_rule_comb6,14.0,[4 2 9],4 2 9 ,1,1.0
49,human,human,num,AND,82.0,[0],0,1,1.0
49,human,human,num,c3_set_union_permuted,49.0,[2 1 0 7],0 1 2 7,1,1.0
49,human,human,num,dist3_diag2,18.0,[5],5,1,1.0
49,human,human,num,attn,47.0,[0 0 0],000,1,1.0
50,human,human,num,dist3_diag2,50.0,[5],5,1,1.0
50,human,human,num,dist3_diag1,80.0,[3],3,1,1.0
50,human,human,num,attn,9.0,[0 0 0],000,1,1.0
50,human,human,num,attn,95.0,[0 0 0],000,1,1.0
50,human,human,num,c1_set_union_permuted,87.0,[3],3,1,1.0
50,human,human,num,two_rule_comb0,30.0,[9 4],9 4,1,1.0
50,human,human,num,two_rule_comb1,37.0,[6 2],6 5,0,1.0
50,human,human,num,c3_set_union,10.0,[9 0 7 1],9 0 7 1,1,1.0
50,human,human,num,two_rule_comb3,34.0,[3 4],3 4 ,1,1.0
50,human,human,num,XOR_permuted,59.0,[8 2],2 8,1,1.0
50,human,human,num,three_rule_comb1,0.0,[6 9 0],6 9 0 ,1,1.0
50,human,human,num,c2_set_union,59.0,[5],5,1,1.0
51,human,human,num,three_rule_comb0,86.0,[6 7 7],7,0,1.0
51,human,human,num,two_rule_comb1,19.0,[1 9],9,0,1.0
51,human,human,num,attn,15.0,[0 0 0],000,1,1.0
51,human,human,num,c2_set_union_permuted,24.0,[3],5,0,1.0
51,human,human,num,dist3_diag1,37.0,[3],3,1,1.0
51,human,human,num,c1_set_union,27.0,[7],7,1,1.0
51,human,human,num,three_rule_comb3,58.0,[5 1 1],511,1,1.0
51,human,human,num,attn,16.0,[0 0 0],000,1,1.0
51,human,human,num,dist3_diag2,44.0,[2],2,1,1.0
51,human,human,num,col_constant,19.0,[2],2,1,1.0
51,human,human,num,c3_set_union_permuted,6.0,[4 0 8 1],1840,1,1.0
51,human,human,num,two_rule_comb0,66.0,[2 6],26,1,1.0
52,human,human,num,AND,70.0,[3],3,1,1.0
52,human,human,num,three_rule_comb6,71.0,[2 0 3],378,0,1.0
52,human,human,num,two_rule_comb1,36.0,[6 6],50,0,1.0
52,human,human,num,c3_set_union_permuted,62.0,[6 2 9 8],2689,1,1.0
52,human,human,num,c1_set_union_permuted,11.0,[8],8,1,1.0
52,human,human,num,two_rule_comb0,99.0,[3 1],31,1,1.0
52,human,human,num,attn,71.0,[0 0 0],000,1,1.0
52,human,human,num,two_rule_comb3,22.0,[7 0],70,1,1.0
52,human,human,num,three_rule_comb1,83.0,[5 0 1],507,0,1.0
52,human,human,num,c3_set_union,58.0,[7 4 5 0],7450,1,1.0
52,human,human,num,attn,24.0,[0 0 0],000,1,1.0
52,human,human,num,c2_set_union,1.0,[8],8,1,1.0
53,human,human,num,attn,86.0,[0 0 0],000,1,1.0
53,human,human,num,XOR_permuted,79.0,[7 3],68,0,1.0
53,human,human,num,c2_set_union,43.0,[6],8,0,1.0
53,human,human,num,dist3_diag1,25.0,[5],5,1,1.0
53,human,human,num,c3_set_union_permuted,25.0,[7 8 4 6],87,0,1.0
53,human,human,num,three_rule_comb1,24.0,[9 4 3],958,0,1.0
53,human,human,num,two_rule_comb1,79.0,[6 8],98,0,1.0
53,human,human,num,c1_set_union_permuted,69.0,[6],86,0,1.0
53,human,human,num,attn,61.0,[0 0 0],000,1,1.0
53,human,human,num,AND,19.0,[7],74,0,1.0
53,human,human,num,two_rule_comb0,10.0,[7 2],75,0,1.0
53,human,human,num,c3_set_union,81.0,[3 1 2 7],17,0,1.0
54,human,human,num,attn,17.0,[0 0 0],000,1,1.0
54,human,human,num,c3_set_union_permuted,21.0,[7 9 3 0],7390,1,1.0
54,human,human,num,dist3_diag2,4.0,[2],2,1,1.0
54,human,human,num,three_rule_comb0,15.0,[4 7 2],472,1,1.0
54,human,human,num,two_rule_comb0,73.0,[3 5],35,1,1.0
54,human,human,num,AND,88.0,[1],1,1,1.0
54,human,human,num,three_rule_comb1,4.0,[2 2 3],223,1,1.0
54,human,human,num,attn,46.0,[0 0 0],000,1,1.0
54,human,human,num,c2_set_union_permuted,76.0,[8],8,1,1.0
54,human,human,num,two_rule_comb1,32.0,[1 7],17,1,1.0
54,human,human,num,col_constant,40.0,[2],2,1,1.0
54,human,human,num,XOR,60.0,[5 0],04,0,1.0
55,human,human,num,row_constant,5.0,[7],7,1,1.0
55,human,human,num,XOR,64.0,[4 1],81,0,1.0
55,human,human,num,two_rule_comb1,16.0,[7 3],73,1,1.0
55,human,human,num,three_rule_comb3,34.0,[9 4 8],948,1,1.0
55,human,human,num,c3_set_union_permuted,69.0,[5 1 3 9],91,0,1.0
55,human,human,num,attn,13.0,[0 0 0],000,1,1.0
55,human,human,num,three_rule_comb1,65.0,[5 6 0],560,1,1.0
55,human,human,num,c1_set_union,51.0,[3],3,1,1.0
55,human,human,num,attn,89.0,[0 0 0],000,1,1.0
55,human,human,num,c2_set_union,75.0,[2],2,1,1.0
55,human,human,num,c3_set_union,40.0,[9 3 2 6],92,0,1.0
55,human,human,num,c1_set_union_permuted,88.0,[0],0,1,1.0
56,human,human,num,two_rule_comb1,61.0,[8 4],7,0,1.0
56,human,human,num,two_rule_comb0,28.0,[7 1],7,0,1.0
56,human,human,num,c1_set_union_permuted,64.0,[9],1,0,1.0
56,human,human,num,row_constant,36.0,[4],4,1,1.0
56,human,human,num,three_rule_comb3,0.0,[5 1 7],5,0,1.0
56,human,human,num,three_rule_comb0,64.0,[3 5 5],355,1,1.0
56,human,human,num,attn,55.0,[0 0 0],000,1,1.0
56,human,human,num,two_rule_comb3,98.0,[1 3],13,1,1.0
56,human,human,num,dist3_diag2,95.0,[4],4,1,1.0
56,human,human,num,attn,93.0,[0 0 0],000,1,1.0
56,human,human,num,c3_set_union_permuted,97.0,[5 6 7 0],5706,1,1.0
56,human,human,num,c2_set_union,12.0,[9],229,0,1.0
57,human,human,num,three_rule_comb1,64.0,[6 9 7],697,1,1.0
57,human,human,num,two_rule_comb3,17.0,[5 5],55,1,1.0
57,human,human,num,AND,42.0,[0],0,1,1.0
57,human,human,num,col_constant,0.0,[6],6,1,1.0
57,human,human,num,c1_set_union,86.0,[2],2,1,1.0
57,human,human,num,c2_set_union_permuted,89.0,[8],8,1,1.0
57,human,human,num,c3_set_union,21.0,[8 4 5 9],8459,1,1.0
57,human,human,num,three_rule_comb3,86.0,[7 6 2],762,1,1.0
57,human,human,num,two_rule_comb0,99.0,[3 1],31,1,1.0
57,human,human,num,attn,34.0,[0 0 0],000,1,1.0
57,human,human,num,two_rule_comb1,36.0,[6 6],66,1,1.0
57,human,human,num,attn,19.0,[0 0 0],000,1,1.0
58,human,human,num,attn,53.0,[0 0 0],000,1,1.0
58,human,human,num,dist3_diag1,8.0,[9],9,1,1.0
58,human,human,num,dist3_diag2,11.0,[1],1,1,1.0
58,human,human,num,c2_set_union_permuted,94.0,[0],0,1,1.0
58,human,human,num,c3_set_union,0.0,[6 4 1 9],6 4 1 9,1,1.0
58,human,human,num,XOR_permuted,20.0,[0 2],1 1,0,1.0
58,human,human,num,three_rule_comb3,58.0,[5 1 1],5 1 1,1,1.0
58,human,human,num,c1_set_union,92.0,[7],7,1,1.0
58,human,human,num,two_rule_comb3,49.0,[5 2],5 2,1,1.0
58,human,human,num,attn,39.0,[0 0 0],000,1,1.0
58,human,human,num,c2_set_union,51.0,[3],3,1,1.0
58,human,human,num,three_rule_comb0,85.0,[8 9 7],8 9 7,1,1.0
59,human,human,num,c2_set_union_permuted,42.0,[6],6,1,1.0
59,human,human,num,three_rule_comb0,85.0,[8 9 7],897,1,1.0
59,human,human,num,attn,17.0,[0 0 0],000,1,1.0
59,human,human,num,row_constant,9.0,[4],4,1,1.0
59,human,human,num,two_rule_comb0,71.0,[9 0],90,1,1.0
59,human,human,num,three_rule_comb6,77.0,[9 3 6],399,0,1.0
59,human,human,num,c3_set_union_permuted,84.0,[1 0 5 4],5014,1,1.0
59,human,human,num,three_rule_comb3,9.0,[9 0 4],1048,0,1.0
59,human,human,num,three_rule_comb1,1.0,[8 9 9],693,0,1.0
59,human,human,num,attn,53.0,[0 0 0],000,1,1.0
59,human,human,num,dist3_diag1,81.0,[8],8,1,1.0
59,human,human,num,c3_set_union,49.0,[4 6 2 5],4625,1,1.0
60,human,human,num,c1_set_union_permuted,0.0,[0],0,1,1.0
60,human,human,num,two_rule_comb3,2.0,[4 8],48,1,1.0
60,human,human,num,c2_set_union_permuted,63.0,[7],7,1,1.0
60,human,human,num,two_rule_comb0,83.0,[7 0],70,1,1.0
60,human,human,num,col_constant,68.0,[4],4,1,1.0
60,human,human,num,attn,52.0,[0 0 0],000,1,1.0
60,human,human,num,three_rule_comb0,72.0,[5 5 6],556,1,1.0
60,human,human,num,c3_set_union,12.0,[9 7 6 0],9,0,1.0
60,human,human,num,three_rule_comb3,2.0,[6 3 7],637,1,1.0
60,human,human,num,attn,90.0,[0 0 0],000,1,1.0
60,human,human,num,dist3_diag1,88.0,[6],6,1,1.0
60,human,human,num,two_rule_comb1,8.0,[7 9],79,1,1.0
61,human,human,num,three_rule_comb6,96.0,[3 7 7],377,1,1.0
61,human,human,num,c3_set_union_permuted,9.0,[6 9 2 4],2649,1,1.0
61,human,human,num,dist3_diag1,91.0,[3],3,1,1.0
61,human,human,num,attn,26.0,[0 0 0],000,1,1.0
61,human,human,num,two_rule_comb0,49.0,[8 9],89,1,1.0
61,human,human,num,row_constant,45.0,[3],3,1,1.0
61,human,human,num,three_rule_comb1,56.0,[7 7 4],774,1,1.0
61,human,human,num,attn,68.0,[0 0 0],000,1,1.0
61,human,human,num,c2_set_union,1.0,[8],8,1,1.0
61,human,human,num,dist3_diag2,9.0,[5],5,1,1.0
61,human,human,num,c3_set_union,81.0,[3 1 2 7],3127,1,1.0
61,human,human,num,three_rule_comb3,22.0,[4 7 6],479,0,1.0
62,human,human,num,dist3_diag2,10.0,[7],7,1,1.0
62,human,human,num,col_constant,92.0,[0],0,1,1.0
62,human,human,num,attn,57.0,[0 0 0],000,1,1.0
62,human,human,num,AND,48.0,[0],0,1,1.0
62,human,human,num,dist3_diag1,5.0,[6],6,1,1.0
62,human,human,num,c1_set_union,96.0,[9],9,1,1.0
62,human,human,num,XOR,67.0,[7 2],73,0,1.0
62,human,human,num,c2_set_union,31.0,[2],2,1,1.0
62,human,human,num,row_constant,15.0,[4],4,1,1.0
62,human,human,num,three_rule_comb3,57.0,[6 3 3],492,0,1.0
62,human,human,num,attn,74.0,[0 0 0],000,1,1.0
62,human,human,num,XOR_permuted,72.0,[8 1],77,0,1.0
63,human,human,num,two_rule_comb0,24.0,[7 1],7 1,1,1.0
63,human,human,num,row_constant,22.0,[7],7,1,1.0
63,human,human,num,XOR_permuted,17.0,[6 2],6 2,1,1.0
63,human,human,num,three_rule_comb1,51.0,[6 0 0],6 0 0,1,1.0
63,human,human,num,dist3_diag2,45.0,[4],4,1,1.0
63,human,human,num,dist3_diag1,91.0,[3],3,1,1.0
63,human,human,num,attn,40.0,[0 0 0],000,1,1.0
63,human,human,num,c2_set_union_permuted,71.0,[6],6,1,1.0
63,human,human,num,attn,92.0,[0 0 0],000,1,1.0
63,human,human,num,c3_set_union_permuted,78.0,[1 5 4 8],1 8 5 4,1,1.0
63,human,human,num,col_constant,48.0,[8],8,1,1.0
63,human,human,num,three_rule_comb3,56.0,[9 3 7],9 3 7,1,1.0
64,human,human,num,three_rule_comb3,48.0,[7 7 8],778,1,1.0
64,human,human,num,AND,98.0,[2],22,0,1.0
64,human,human,num,three_rule_comb0,7.0,[8 7 1],871,1,1.0
64,human,human,num,dist3_diag1,80.0,[3],3,1,1.0
64,human,human,num,c2_set_union_permuted,62.0,[2],2,1,1.0
64,human,human,num,c2_set_union,33.0,[1],1,1,1.0
64,human,human,num,c1_set_union,40.0,[7],7,1,1.0
64,human,human,num,attn,44.0,[0 0 0],000,1,1.0
64,human,human,num,attn,16.0,[0 0 0],000,1,1.0
64,human,human,num,two_rule_comb0,29.0,[0 2],02,1,1.0
64,human,human,num,two_rule_comb3,45.0,[5 2],52,1,1.0
64,human,human,num,col_constant,38.0,[2],2,1,1.0
65,human,human,num,c2_set_union,50.0,[1],1,1,1.0
65,human,human,num,three_rule_comb6,76.0,[8 0 7],807,1,1.0
65,human,human,num,three_rule_comb0,50.0,[8 3 7],837,1,1.0
65,human,human,num,three_rule_comb1,82.0,[0 3 8],038,1,1.0
65,human,human,num,AND,8.0,[7],7,1,1.0
65,human,human,num,c3_set_union,61.0,[0 5 2 4],0524,1,1.0
65,human,human,num,attn,85.0,[0 0 0],000,1,1.0
65,human,human,num,two_rule_comb3,74.0,[3 3],33,1,1.0
65,human,human,num,dist3_diag1,26.0,[4],4,1,1.0
65,human,human,num,row_constant,16.0,[3],3,1,1.0
65,human,human,num,XOR_permuted,97.0,[8 3],83,1,1.0
65,human,human,num,attn,61.0,[0 0 0],000,1,1.0
66,human,human,num,three_rule_comb0,41.0,[0 1 7],17,0,1.0
66,human,human,num,col_constant,37.0,[2],2,1,1.0
66,human,human,num,two_rule_comb1,58.0,[6 3],67,0,1.0
66,human,human,num,row_constant,13.0,[0],0,1,1.0
66,human,human,num,XOR,18.0,[1 0],41,0,1.0
66,human,human,num,XOR_permuted,46.0,[2 0],20,1,1.0
66,human,human,num,dist3_diag2,95.0,[4],4,1,1.0
66,human,human,num,attn,15.0,[0 0 0],000,1,1.0
66,human,human,num,c2_set_union_permuted,79.0,[3],3,1,1.0
66,human,human,num,dist3_diag1,76.0,[6],6,1,1.0
66,human,human,num,attn,10.0,[0 0 0],000,1,1.0
66,human,human,num,c3_set_union_permuted,62.0,[6 2 9 8],69,0,1.0
67,human,human,num,three_rule_comb1,34.0,[4 4 2],442,1,1.0
67,human,human,num,row_constant,58.0,[3],3,1,1.0
67,human,human,num,attn,27.0,[0 0 0],000,1,1.0
67,human,human,num,three_rule_comb0,37.0,[1 6 4],164,1,1.0
67,human,human,num,c3_set_union_permuted,36.0,[6 9 5 7],7 5 9 6,1,1.0
67,human,human,num,c1_set_union_permuted,22.0,[8],8,1,1.0
67,human,human,num,col_constant,23.0,[0],0,1,1.0
67,human,human,num,two_rule_comb3,95.0,[7 8],7 8,1,1.0
67,human,human,num,c3_set_union,42.0,[7 9 2 3],7 2 9 3,1,1.0
67,human,human,num,three_rule_comb6,48.0,[9 7 3],3 9 7,0,1.0
67,human,human,num,attn,90.0,[0 0 0],000,1,1.0
67,human,human,num,two_rule_comb1,56.0,[7 0],7 0,1,1.0
68,human,human,num,col_constant,24.0,[5],5,1,1.0
68,human,human,num,c2_set_union_permuted,20.0,[5],5,1,1.0
68,human,human,num,c3_set_union_permuted,57.0,[6 8 0 7],8607,1,1.0
68,human,human,num,c1_set_union,7.0,[0],0,1,1.0
68,human,human,num,attn,97.0,[0 0 0],000,1,1.0
68,human,human,num,AND,54.0,[7],7,1,1.0
68,human,human,num,three_rule_comb0,30.0,[6 7 3],673,1,1.0
68,human,human,num,attn,16.0,[0 0 0],000,1,1.0
68,human,human,num,dist3_diag1,11.0,[3],3,1,1.0
68,human,human,num,XOR_permuted,62.0,[0 2],30,0,1.0
68,human,human,num,two_rule_comb0,82.0,[7 7],77,1,1.0
68,human,human,num,two_rule_comb1,25.0,[6 5],65,1,1.0
69,human,human,num,XOR,63.0,[9 1],91,1,1.0
69,human,human,num,three_rule_comb1,83.0,[5 0 1],501,1,1.0
69,human,human,num,two_rule_comb0,22.0,[6 4],64,1,1.0
69,human,human,num,c2_set_union,67.0,[5],5,1,1.0
69,human,human,num,attn,23.0,[0 0 0],000,1,1.0
69,human,human,num,col_constant,89.0,[6],6,1,1.0
69,human,human,num,c1_set_union_permuted,39.0,[3],3,1,1.0
69,human,human,num,two_rule_comb3,52.0,[6 3],63,1,1.0
69,human,human,num,dist3_diag1,47.0,[5],5,1,1.0
69,human,human,num,row_constant,16.0,[3],3,1,1.0
69,human,human,num,attn,6.0,[0 0 0],000,1,1.0
69,human,human,num,three_rule_comb3,63.0,[6 3 3],630,0,1.0
70,human,human,num,dist3_diag2,91.0,[0],0,1,1.0
70,human,human,num,col_constant,50.0,[7],7,1,1.0
70,human,human,num,attn,37.0,[0 0 0],000,1,1.0
70,human,human,num,attn,39.0,[0 0 0],000,1,1.0
70,human,human,num,three_rule_comb0,50.0,[8 3 7],837,1,1.0
70,human,human,num,two_rule_comb3,96.0,[5 8],58,1,1.0
70,human,human,num,c1_set_union_permuted,10.0,[6],6,1,1.0
70,human,human,num,two_rule_comb0,52.0,[2 3],23,1,1.0
70,human,human,num,XOR,55.0,[2 9],2449,0,1.0
70,human,human,num,c3_set_union,84.0,[3 8 5 1],3851,1,1.0
70,human,human,num,c1_set_union,86.0,[2],2,1,1.0
70,human,human,num,c3_set_union_permuted,65.0,[2 9 0 7],7092,1,1.0
71,human,human,num,c3_set_union_permuted,0.0,[2 6 5 3],32,0,1.0
71,human,human,num,c2_set_union,14.0,[0],0,1,1.0
71,human,human,num,three_rule_comb0,69.0,[2 1 7],217,1,1.0
71,human,human,num,AND,48.0,[0],0,1,1.0
71,human,human,num,XOR_permuted,10.0,[9 6],29,0,1.0
71,human,human,num,attn,76.0,[0 0 0],000,1,1.0
71,human,human,num,three_rule_comb6,61.0,[2 6 3],752,0,1.0
71,human,human,num,two_rule_comb1,84.0,[7 7],36,0,1.0
71,human,human,num,dist3_diag2,76.0,[7],7,1,1.0
71,human,human,num,attn,2.0,[0 0 0],000,1,1.0
