subj_id,model,promptstyle,nperms,alph,prob_type,prob_ind,response_string
106,human,human,np_5,alph_0,reverse,1.0,otsru
106,human,human,np_5,alph_1,3gen_split5,2.0,18 17 16 15 14 13 12 11 10
106,human,human,np_5,alph_2,interleaved,7.0,x i x j x j x k x l x
106,human,human,np_1,alph_0,interleaved,4.0,g x h x i x j x k
106,human,human,np_1,alph_3,2gen_split5,2.0,s x t x u x v x t x w x
106,human,human,np_1,alph_1,3gen_split1,9.0,i i l l n n p p r r t t v v x x 
106,human,human,np_1,alph_6,attn,1.0,aaaa
106,human,human,np_1,alph_2,letter2num,7.0,6 7 8 10
106,human,human,np_1,alph_4,3gen_split6,5.0,15 0 12 0 14 0 12 0 11 0
106,human,human,np_1,alph_5,2gen_split1,7.0,n x o x p x q x r x s x t x v x
106,human,human,np_1,alph_0,reverse,5.0,n m l l
107,human,human,np_1,alph_6,2gen_split3,7.0,pxrxtxvxzx
107,human,human,np_1,alph_5,longer_targ,0.0,pqrrstuvw
107,human,human,np_1,alph_3,2gen_split5,5.0,22 20 19 18
107,human,human,np_1,alph_2,interleaved,3.0,j x k x l x m x n x
107,human,human,np_1,alph_4,3gen_split4,0.0,u u t t s s o o q q
107,human,human,np_1,alph_1,3gen_split5,1.0,d h f j b
107,human,human,np_1,alph_0,group,2.0,e e f f g g i i
107,human,human,np_1,alph_6,attn,5.0,a a a a
107,human,human,np_20,alph_4,2gen_split1,8.0,g a b e
107,human,human,np_20,alph_5,2gen_split5,9.0,h g i u p
107,human,human,np_20,alph_3,3gen_split4,8.0,r x t x v x f x s x
107,human,human,np_20,alph_2,letter2num,2.0,w i q o d
107,human,human,np_20,alph_1,attn,7.0,a a a a
107,human,human,np_20,alph_6,longer_targ,6.0,r g y e v w z l o
107,human,human,np_20,alph_0,larger_int,0.0,q j k a
107,human,human,np_20,alph_4,3gen_split2,0.0,z x h x s x o x
108,human,human,np_20,alph_2,2gen_split5,1.0,lxdxfxqxiv
108,human,human,np_20,alph_6,3gen_split4,3.0,idpanhjux
108,human,human,np_20,alph_0,3gen_split6,4.0,yxlfdhzprt
108,human,human,np_20,alph_4,reverse,7.0,bedc
108,human,human,np_20,alph_1,interleaved,0.0,sfjfefof
108,human,human,np_20,alph_5,longer_targ,3.0,dqvogikh
108,human,human,np_20,alph_3,2gen_split2,6.0,nquxmm
108,human,human,np_20,alph_2,attn,2.0,a a a a
108,human,human,np_5,alph_0,attn,8.0,a a a a
108,human,human,np_5,alph_3,2gen_split4,5.0,uvxwy
108,human,human,np_5,alph_2,reverse,1.0,smph
108,human,human,np_5,alph_4,letter2num,1.0,vwxyz
108,human,human,np_5,alph_5,3gen_split5,0.0,ixvwy
108,human,human,np_5,alph_1,3gen_split1,9.0,ogikmlqsu
108,human,human,np_5,alph_6,interleaved,1.0,nxcxexdxbx
108,human,human,np_5,alph_0,2gen_split2,7.0,qmlk
109,human,human,np_20,alph_5,letter2num,1.0,ikhl
109,human,human,np_20,alph_2,2gen_split6,5.0,yyxxooxxccxxkkxx
109,human,human,np_20,alph_1,2gen_split2,2.0,hrdsefpq
109,human,human,np_20,alph_4,3gen_split6,9.0,vxuxixixfxkxtxnxmxoxo
109,human,human,np_20,alph_6,attn,5.0,aaaa
109,human,human,np_20,alph_3,interleaved,0.0,ixbxsxfx
109,human,human,np_20,alph_0,larger_int,4.0,scx
109,human,human,np_20,alph_5,3gen_split1,1.0,whioqdms
109,human,human,np_1,alph_4,3gen_split6,1.0,qqrrssttuuwwxx
109,human,human,np_1,alph_5,3gen_split1,2.0,l0kk0i0h0
109,human,human,np_1,alph_6,larger_int,7.0,egibm
109,human,human,np_1,alph_2,letter2num,2.0,jkln
109,human,human,np_1,alph_0,2gen_split1,5.0,aabbccddeeffggii
109,human,human,np_1,alph_3,attn,4.0,aaaa
109,human,human,np_1,alph_1,2gen_split4,9.0,e0ff0f0g0h0i0
109,human,human,np_1,alph_4,longer_targ,3.0,lnopqrst
110,human,human,np_1,alph_5,larger_int,4.0,eimkg
110,human,human,np_1,alph_6,interleaved,2.0,exfxgxhxix
110,human,human,np_1,alph_4,2gen_split4,8.0,qqxxrrxxooxxppxxssxx
110,human,human,np_1,alph_1,2gen_split6,4.0,ggffeecc
110,human,human,np_1,alph_0,attn,4.0,aaaa
110,human,human,np_1,alph_3,reverse,9.0,kghi
110,human,human,np_1,alph_2,3gen_split6,4.0,445566778899101011111212
110,human,human,np_1,alph_5,3gen_split1,7.0,2020191918181616
110,human,human,np_5,alph_2,larger_int,2.0,i k a h m
110,human,human,np_5,alph_1,interleaved,3.0,y x w x x x e x z x
110,human,human,np_5,alph_5,2gen_split4,2.0,8 9 10 11 12 13 14 15 16 17
110,human,human,np_5,alph_3,attn,5.0,a a a a
110,human,human,np_5,alph_4,3gen_split5,7.0,16 16 20 20 22 22 24 24
110,human,human,np_5,alph_0,3gen_split4,3.0,25 23 21 17
110,human,human,np_5,alph_6,2gen_split3,9.0,l l x x m m x x a a x x k k x x p p x x 
110,human,human,np_5,alph_2,longer_targ,2.0,f e g o i j a l k
111,human,human,np_1,alph_5,2gen_split5,1.0,jlnprtvxz
111,human,human,np_1,alph_1,interleaved,7.0,cxdxexfxg
111,human,human,np_1,alph_4,attn,2.0,aaaa
111,human,human,np_1,alph_3,3gen_split4,5.0,12 12 11 11 10 10 10
111,human,human,np_1,alph_0,longer_targ,6.0,r s t u v w x z
111,human,human,np_1,alph_6,group,4.0,l m n o p
111,human,human,np_1,alph_2,3gen_split3,4.0,18 18 00 19 
111,human,human,np_1,alph_5,2gen_split1,0.0,14 13 12 10
111,human,human,np_2,alph_2,attn,2.0,aaaa
111,human,human,np_2,alph_0,2gen_split5,8.0,e d z u a
111,human,human,np_2,alph_1,interleaved,0.0,a x l x c d x e
111,human,human,np_2,alph_4,3gen_split3,1.0,?
111,human,human,np_2,alph_5,2gen_split2,9.0,?
111,human,human,np_2,alph_6,larger_int,7.0,mkige
111,human,human,np_2,alph_3,3gen_split2,6.0,17 15 26 11 8
111,human,human,np_2,alph_2,group,0.0,u u v v s s x x y y
112,human,human,np_2,alph_1,group,9.0,a l c d e
112,human,human,np_2,alph_6,2gen_split5,6.0,9 0 10 0 11 0 12 0 13
112,human,human,np_2,alph_2,3gen_split6,9.0,9 11 13 15 17 19 21 23 25
112,human,human,np_2,alph_0,longer_targ,3.0,p q r s t b v w x
112,human,human,np_2,alph_3,letter2num,8.0,3 5 6 7
112,human,human,np_2,alph_4,3gen_split5,6.0,25 0 24 0 23 0 21 0
112,human,human,np_2,alph_5,2gen_split3,8.0,24 23 22 21 20
112,human,human,np_2,alph_1,attn,8.0,a a a a
112,human,human,np_10,alph_0,3gen_split2,0.0,d d x x e e x x o o x x g g x x h h x x i i x x n n x x k k x x l l x x
112,human,human,np_10,alph_2,3gen_split1,7.0,1 3 5 7 9 11 13 17
112,human,human,np_10,alph_3,2gen_split2,6.0,15 14 13 12 11
112,human,human,np_10,alph_4,interleaved,1.0,l x o x p x h x n x
112,human,human,np_10,alph_5,larger_int,2.0,n q s u o
112,human,human,np_10,alph_6,attn,4.0,a a a a
112,human,human,np_10,alph_1,group,8.0,g g y y i i k k
112,human,human,np_10,alph_0,2gen_split1,5.0,j j z z x x b b v v
113,human,human,np_1,alph_2,reverse,4.0,kjjig
113,human,human,np_1,alph_3,2gen_split3,5.0,sxrxqxpxy
113,human,human,np_1,alph_4,letter2num,5.0,6789
113,human,human,np_1,alph_0,2gen_split4,1.0,pxqxqxrxsxtx
113,human,human,np_1,alph_1,3gen_split2,3.0,wwxxvvxxuuxxttxxyy
113,human,human,np_1,alph_5,interleaved,0.0,pxrxsxtx
113,human,human,np_1,alph_6,attn,2.0,aaaa
113,human,human,np_1,alph_2,3gen_split1,1.0,kxixexgxcx
113,human,human,np_10,alph_3,2gen_split1,2.0,qxnxuxwxew
113,human,human,np_10,alph_0,3gen_split2,0.0,ddxxeexxooxxggxxhhxxiixxnnxxkkxxz
113,human,human,np_10,alph_2,attn,6.0,aaaa
113,human,human,np_10,alph_4,interleaved,5.0,cxdxdxexfax
113,human,human,np_10,alph_5,group,6.0,uuvvooxy
113,human,human,np_10,alph_1,reverse,7.0,tnxkl
113,human,human,np_10,alph_6,2gen_split5,6.0,67891011121314
113,human,human,np_10,alph_3,3gen_split5,9.0,tsqojdig
114,human,human,np_2,alph_3,longer_targ,2.0,rstuvwxz
114,human,human,np_2,alph_1,2gen_split1,8.0,17 0 13 0 15 0 16 14 0
114,human,human,np_2,alph_0,2gen_split4,3.0,p q r s t v b w
114,human,human,np_2,alph_6,interleaved,2.0,ux
114,human,human,np_2,alph_2,3gen_split1,8.0,w r q p o
114,human,human,np_2,alph_5,attn,5.0,a a a a
114,human,human,np_2,alph_4,group,9.0,b b f f d d c c
114,human,human,np_2,alph_3,3gen_split5,6.0,t t x x u u
114,human,human,np_10,alph_1,3gen_split2,4.0,c c k k t t x x h h s s
114,human,human,np_10,alph_6,longer_targ,1.0,k x n h p q t y 
114,human,human,np_10,alph_0,letter2num,6.0,12 13 14 16
114,human,human,np_10,alph_2,2gen_split6,6.0,e x h x v x b x c x
114,human,human,np_10,alph_5,2gen_split3,1.0,g x f x b x d x c x 
114,human,human,np_10,alph_4,reverse,4.0,a a f e 
114,human,human,np_10,alph_3,attn,0.0,a a a a
114,human,human,np_10,alph_1,3gen_split6,1.0,4 3 2 1 
115,human,human,np_20,alph_3,2gen_split6,1.0,a
115,human,human,np_20,alph_2,larger_int,8.0,s
115,human,human,np_20,alph_6,attn,7.0,aaaa
115,human,human,np_20,alph_4,interleaved,8.0,w
115,human,human,np_20,alph_5,2gen_split1,9.0,p
115,human,human,np_20,alph_0,3gen_split2,8.0,q
115,human,human,np_20,alph_1,3gen_split4,5.0,b
115,human,human,np_20,alph_3,letter2num,3.0,n
115,human,human,np_5,alph_2,interleaved,9.0,h
115,human,human,np_5,alph_1,attn,1.0,aaaa
115,human,human,np_5,alph_4,3gen_split1,8.0,y
115,human,human,np_5,alph_3,2gen_split6,9.0,w
115,human,human,np_5,alph_6,longer_targ,9.0,t
115,human,human,np_5,alph_0,letter2num,6.0,v
115,human,human,np_5,alph_5,3gen_split5,2.0,p
115,human,human,np_5,alph_2,2gen_split5,5.0,m
116,human,human,np_20,alph_0,reverse,3.0,repz
116,human,human,np_20,alph_3,larger_int,7.0,oewmu
116,human,human,np_20,alph_6,group,3.0,cmtrs
116,human,human,np_20,alph_5,2gen_split6,0.0,8 10 12 20 12
116,human,human,np_20,alph_2,3gen_split5,8.0,21 19 17 14
116,human,human,np_20,alph_1,2gen_split3,7.0,z x g x b x a x
116,human,human,np_20,alph_4,attn,4.0,a a a a 
116,human,human,np_20,alph_0,3gen_split6,9.0,t t w w m m i i v v v v
116,human,human,np_2,alph_0,interleaved,4.0,f x g x h x i x
116,human,human,np_2,alph_4,letter2num,0.0,14 15 16 18
116,human,human,np_2,alph_6,attn,5.0,a a a a 
116,human,human,np_2,alph_2,2gen_split4,3.0,v v x x s s x x x x x x y y z z 
116,human,human,np_2,alph_5,3gen_split1,5.0,6 6 8 8 10 10 14 14
116,human,human,np_2,alph_3,3gen_split5,9.0,s r p n l j h f
116,human,human,np_2,alph_1,2gen_split3,3.0,i k m o q s u w
116,human,human,np_2,alph_0,larger_int,9.0,cegik
117,human,human,np_2,alph_1,letter2num,6.0,9 10 11 12 13
117,human,human,np_2,alph_0,2gen_split6,3.0,u d f h r l n j p
117,human,human,np_2,alph_4,3gen_split4,1.0,s s q q p p o o n n m m l l k k
117,human,human,np_2,alph_2,3gen_split6,9.0,25 11 13 21 17 19 15 23 9
117,human,human,np_2,alph_6,attn,0.0,a a a a
117,human,human,np_2,alph_3,group,7.0,o o p p y y s s
117,human,human,np_2,alph_5,interleaved,9.0,g x h x i x j x j x
117,human,human,np_2,alph_1,2gen_split4,7.0,l x d x f x b x
117,human,human,np_20,alph_5,2gen_split5,0.0,s x b y
117,human,human,np_20,alph_3,2gen_split1,4.0,18 16 15 14
117,human,human,np_20,alph_4,3gen_split4,0.0,5 5 4 4 3 3 2 2 1 1
117,human,human,np_20,alph_6,reverse,3.0,m z w v e
117,human,human,np_20,alph_1,longer_targ,6.0,k t s j e o f l
117,human,human,np_20,alph_0,3gen_split1,3.0,v v x x s s x x r r x x e e x x u u x x
117,human,human,np_20,alph_2,attn,3.0,a a a a
117,human,human,np_20,alph_5,larger_int,7.0,f n j p
118,human,human,np_20,alph_5,longer_targ,5.0,j s z m p d u v
118,human,human,np_20,alph_3,3gen_split2,3.0,18 18 20 20 22 22 26 26
118,human,human,np_20,alph_2,attn,1.0,a a a a
118,human,human,np_20,alph_1,interleaved,3.0,s x j x e x o x f x
118,human,human,np_20,alph_6,2gen_split2,8.0,9 11 13 15 17
118,human,human,np_20,alph_4,larger_int,1.0,z h s g 
118,human,human,np_20,alph_0,2gen_split5,8.0,gg ll qq yy oo nn
118,human,human,np_20,alph_5,3gen_split3,8.0,kk xx hh xx ll xx ww xx cc
118,human,human,np_10,alph_4,2gen_split4,3.0,4 5 8 9 10 11 12 13
118,human,human,np_10,alph_5,2gen_split3,7.0,t u v o x y z
118,human,human,np_10,alph_6,attn,1.0,a a a a
118,human,human,np_10,alph_0,larger_int,1.0,j q d o h
118,human,human,np_10,alph_3,group,5.0,l l q q r r s s t t 
118,human,human,np_10,alph_2,3gen_split3,8.0,b b h h f f d d j j l l n n p p y y
118,human,human,np_10,alph_1,interleaved,9.0,h x r x s x u x d x
118,human,human,np_10,alph_4,3gen_split5,2.0,20 20 19 19 18 18 16 16
119,human,human,np_10,alph_2,3gen_split4,8.0,x
119,human,human,np_10,alph_3,3gen_split2,3.0,ss
119,human,human,np_10,alph_1,letter2num,1.0,j
119,human,human,np_10,alph_5,2gen_split2,4.0,tt
119,human,human,np_10,alph_4,group,7.0,mmlloohh
119,human,human,np_10,alph_0,attn,9.0,aaaa
119,human,human,np_10,alph_6,interleaved,8.0,axgx
119,human,human,np_10,alph_2,2gen_split4,1.0,uu
119,human,human,np_1,alph_3,larger_int,5.0,hjln
119,human,human,np_1,alph_5,2gen_split6,4.0,ppqqrrss
119,human,human,np_1,alph_4,3gen_split4,2.0,llxxkkxxjjxxhh
119,human,human,np_1,alph_1,group,2.0,nnkkllmmjj
119,human,human,np_1,alph_6,attn,1.0,aaaa
119,human,human,np_1,alph_2,3gen_split2,5.0,hgfd
119,human,human,np_1,alph_0,letter2num,8.0,klmno klmon
119,human,human,np_1,alph_3,2gen_split4,2.0,rtvxz
120,human,human,np_5,alph_0,3gen_split2,6.0,suqmkigf
120,human,human,np_5,alph_4,reverse,6.0,ihgh
120,human,human,np_5,alph_2,longer_targ,3.0,fgoijkln
120,human,human,np_5,alph_6,2gen_split2,5.0,k k p p q q o o s s t t u u v w
120,human,human,np_5,alph_1,2gen_split4,6.0,i k m l q s u e
120,human,human,np_5,alph_5,3gen_split1,9.0,26 24 23 22 21 20 19 18
120,human,human,np_5,alph_3,attn,1.0,a a a a
120,human,human,np_5,alph_0,interleaved,3.0,k x l x m x b x q x q
120,human,human,np_2,alph_0,3gen_split6,1.0,i o k x j x o x q x s x b x w x y x
120,human,human,np_2,alph_6,longer_targ,0.0,m f g h i j k e
120,human,human,np_2,alph_3,3gen_split1,1.0,15 16 0 0 17 17 0 0 18 18 0 0 19 19 0 0
120,human,human,np_2,alph_2,interleaved,3.0,q x w x t x u x
120,human,human,np_2,alph_1,attn,8.0,a a a a
120,human,human,np_2,alph_4,letter2num,2.0,5 6 7 9
120,human,human,np_2,alph_5,2gen_split4,6.0,g x h x i x j x k x f x m x n x y
120,human,human,np_2,alph_0,2gen_split1,6.0,1 2 3 7 5 6 4 8 11
121,human,human,np_20,alph_6,3gen_split2,1.0,18
121,human,human,np_20,alph_4,attn,2.0,o
121,human,human,np_20,alph_1,reverse,3.0,m
121,human,human,np_20,alph_0,2gen_split6,5.0,t
121,human,human,np_20,alph_5,group,5.0,d
121,human,human,np_20,alph_3,2gen_split2,2.0,12
121,human,human,np_20,alph_2,3gen_split5,9.0,o
121,human,human,np_20,alph_6,letter2num,1.0,m
121,human,human,np_1,alph_4,3gen_split4,6.0,f
121,human,human,np_1,alph_3,larger_int,1.0,k
121,human,human,np_1,alph_6,longer_targ,9.0,e
121,human,human,np_1,alph_5,attn,2.0,aaaa
121,human,human,np_1,alph_0,group,0.0,h
121,human,human,np_1,alph_1,2gen_split5,8.0,g
121,human,human,np_1,alph_2,3gen_split2,5.0,f
121,human,human,np_1,alph_4,2gen_split2,7.0,i
122,human,human,np_5,alph_2,2gen_split2,6.0,912141218
122,human,human,np_5,alph_3,attn,3.0,aaaa
122,human,human,np_5,alph_4,2gen_split1,2.0,yyyy
122,human,human,np_5,alph_5,longer_targ,9.0,iiii
122,human,human,np_5,alph_0,group,1.0,nnnn
122,human,human,np_5,alph_6,3gen_split3,3.0,yyyy
122,human,human,np_5,alph_1,letter2num,7.0,hhhh
122,human,human,np_5,alph_2,3gen_split6,1.0,zzzz
122,human,human,np_2,alph_1,attn,2.0,aaaa
122,human,human,np_2,alph_4,2gen_split2,6.0,kkkk
122,human,human,np_2,alph_0,2gen_split5,6.0,gggg
122,human,human,np_2,alph_6,letter2num,3.0,cccc
122,human,human,np_2,alph_5,interleaved,2.0,uuuu
122,human,human,np_2,alph_2,3gen_split6,3.0,tttt
122,human,human,np_2,alph_3,reverse,8.0,nnnn
122,human,human,np_2,alph_1,3gen_split1,2.0,uuuu
123,human,human,np_10,alph_2,2gen_split2,6.0,xawc
123,human,human,np_10,alph_1,group,4.0,iiookklltt
123,human,human,np_10,alph_4,longer_targ,8.0,itkzmloph
123,human,human,np_10,alph_5,3gen_split3,3.0,abfg
123,human,human,np_10,alph_3,attn,2.0,aaaa
123,human,human,np_10,alph_0,interleaved,1.0,vbazj
123,human,human,np_10,alph_6,2gen_split3,4.0,tyrw
123,human,human,np_10,alph_2,3gen_split5,2.0,edrj
123,human,human,np_20,alph_2,2gen_split6,7.0,csaru
123,human,human,np_20,alph_3,3gen_split2,1.0,zxhxcxlxgxpxjxxu
123,human,human,np_20,alph_0,2gen_split2,1.0,yqlvf
123,human,human,np_20,alph_4,attn,0.0,aaaa
123,human,human,np_20,alph_6,3gen_split6,2.0,txixrxuxaxnxhxjxpx
123,human,human,np_20,alph_1,group,7.0,zzywwmmmmhh
123,human,human,np_20,alph_5,interleaved,3.0,axrxyxtxex
123,human,human,np_20,alph_2,letter2num,5.0,dlys
124,human,human,np_2,alph_5,longer_targ,9.0,ghijkfmno
124,human,human,np_2,alph_6,3gen_split1,9.0,rqponelkjj
124,human,human,np_2,alph_4,2gen_split3,2.0,54687
124,human,human,np_2,alph_2,group,0.0,uvs
124,human,human,np_2,alph_0,attn,5.0,aaaa
124,human,human,np_2,alph_1,3gen_split4,5.0,ssuuwwy
124,human,human,np_2,alph_3,2gen_split2,6.0,1414131210
124,human,human,np_2,alph_5,reverse,6.0,edcba
124,human,human,np_1,alph_3,3gen_split6,7.0,jnpprtvz
124,human,human,np_1,alph_1,2gen_split5,8.0,ad
124,human,human,np_1,alph_5,group,7.0,iijkbbm
124,human,human,np_1,alph_2,interleaved,2.0,dxexfxgxh
124,human,human,np_1,alph_6,3gen_split1,5.0,55443311
124,human,human,np_1,alph_4,attn,5.0,aaaa
124,human,human,np_1,alph_0,2gen_split4,2.0,aa
124,human,human,np_1,alph_3,larger_int,1.0,oisw
125,human,human,np_1,alph_5,attn,8.0,aaaa
125,human,human,np_1,alph_0,2gen_split6,5.0,0230
125,human,human,np_1,alph_3,3gen_split4,2.0,150
125,human,human,np_1,alph_1,2gen_split5,4.0,cx
125,human,human,np_1,alph_6,3gen_split2,8.0,160
125,human,human,np_1,alph_2,longer_targ,7.0,r
125,human,human,np_1,alph_4,letter2num,8.0,16
125,human,human,np_1,alph_5,larger_int,1.0,kmoq
125,human,human,np_10,alph_1,letter2num,7.0,25
125,human,human,np_10,alph_2,2gen_split1,4.0,99
125,human,human,np_10,alph_6,3gen_split3,8.0,kx
125,human,human,np_10,alph_4,2gen_split4,5.0,612
125,human,human,np_10,alph_3,attn,5.0,aaaa
125,human,human,np_10,alph_5,longer_targ,5.0,mpn
125,human,human,np_10,alph_0,3gen_split1,3.0,lxx
125,human,human,np_10,alph_1,interleaved,5.0,vx
126,human,human,np_1,alph_3,2gen_split1,0.0,xnxpxrx
126,human,human,np_1,alph_4,3gen_split3,0.0,66554422
126,human,human,np_1,alph_2,2gen_split4,0.0,xhxixjxkxlxmxnx
126,human,human,np_1,alph_1,group,8.0,nnooppqqrr
126,human,human,np_1,alph_0,larger_int,0.0,lnpr
126,human,human,np_1,alph_5,3gen_split1,1.0,wusqomk
126,human,human,np_1,alph_6,attn,5.0,aaaa
126,human,human,np_1,alph_3,interleaved,1.0,dxexfxhx
126,human,human,np_5,alph_4,3gen_split1,8.0,ffxxkkxxggxxhhxxiixx
126,human,human,np_5,alph_0,interleaved,2.0,exzxgxhxix
126,human,human,np_5,alph_3,2gen_split1,2.0,qqffeedd
126,human,human,np_5,alph_5,longer_targ,1.0,noprstu
126,human,human,np_5,alph_6,3gen_split3,1.0,8121416182022
126,human,human,np_5,alph_1,2gen_split3,6.0,axbxcxdxoxfxgxhx
126,human,human,np_5,alph_2,attn,0.0,aaaa
126,human,human,np_5,alph_4,larger_int,4.0,bdki
127,human,human,np_symb,symb_1,attn,0.0,@@@@
127,human,human,np_symb,symb_5,letter2num,5.0,2346
127,human,human,np_symb,symb_3,reverse,3.0,:($+
127,human,human,np_symb,symb_4,interleaved,1.0,! X ) X + X - X
127,human,human,np_symb,symb_6,attn,0.0,@@@@
127,human,human,np_symb,symb_2,longer_targ,0.0,& + % + ( ~ !
127,human,human,np_symb,symb_0,group,8.0,> > $ $ ) ) @ @
127,human,human,np_symb,symb_1,larger_int,3.0,* % -
128,human,human,np_symb,symb_6,larger_int,8.0,~-@=
128,human,human,np_symb,symb_2,letter2num,3.0,5789
128,human,human,np_symb,symb_5,reverse,8.0,:~)%
128,human,human,np_symb,symb_0,attn,6.0,@@@@
128,human,human,np_symb,symb_4,longer_targ,0.0,*&$@!):
128,human,human,np_symb,symb_3,interleaved,0.0,)x>x=x~y
128,human,human,np_symb,symb_1,attn,3.0,@@@@
128,human,human,np_symb,symb_6,group,4.0,<<<<==>>
129,human,human,np_symb,symb_1,reverse,9.0,=<)+
129,human,human,np_symb,symb_5,letter2num,4.0,15
129,human,human,np_symb,symb_2,longer_targ,0.0,@*
129,human,human,np_symb,symb_6,larger_int,4.0,)!&*
129,human,human,np_symb,symb_0,attn,6.0,@@@@
129,human,human,np_symb,symb_3,interleaved,9.0,*
129,human,human,np_symb,symb_4,attn,8.0,@@@@
129,human,human,np_symb,symb_1,group,7.0,%%
130,human,human,np_symb,symb_2,reverse,7.0,:>$&
130,human,human,np_symb,symb_0,larger_int,0.0,&<+!
130,human,human,np_symb,symb_6,longer_targ,3.0,&~*-+@(%
130,human,human,np_symb,symb_4,letter2num,3.0,4568
130,human,human,np_symb,symb_5,interleaved,5.0,%-+!
130,human,human,np_symb,symb_3,attn,5.0,@@@@
130,human,human,np_symb,symb_1,group,6.0,))<<@@==
130,human,human,np_symb,symb_2,attn,5.0,@@@@
131,human,human,np_symb,symb_6,attn,5.0,@@@@
131,human,human,np_symb,symb_4,letter2num,4.0,%>=~
131,human,human,np_symb,symb_2,interleaved,6.0,:>$
131,human,human,np_symb,symb_5,attn,3.0,@@@@
131,human,human,np_symb,symb_0,reverse,1.0,~
131,human,human,np_symb,symb_3,group,3.0,**
131,human,human,np_symb,symb_1,longer_targ,0.0,-:
131,human,human,np_symb,symb_6,larger_int,3.0,>:$
132,human,human,np_symb,symb_5,reverse,2.0,$)~(
132,human,human,np_symb,symb_4,group,8.0,::__<<%%
132,human,human,np_symb,symb_2,interleaved,5.0,>$&%
132,human,human,np_symb,symb_0,letter2num,4.0,6780
132,human,human,np_symb,symb_3,attn,1.0,@@@@
132,human,human,np_symb,symb_1,larger_int,0.0,+*~-
132,human,human,np_symb,symb_6,attn,9.0,@@@@
132,human,human,np_symb,symb_5,longer_targ,9.0,-*<@
133,human,human,np_symb,symb_5,group,3.0,*@&
133,human,human,np_symb,symb_6,attn,0.0,@@@@
133,human,human,np_symb,symb_0,attn,2.0,@@@@
133,human,human,np_symb,symb_2,letter2num,5.0,$&)<
133,human,human,np_symb,symb_1,interleaved,0.0,>&&$
133,human,human,np_symb,symb_4,larger_int,7.0,):-<
133,human,human,np_symb,symb_3,longer_targ,3.0,)&-%
133,human,human,np_symb,symb_5,reverse,4.0,&!@<
134,human,human,np_symb,symb_0,attn,4.0,@@@@
134,human,human,np_symb,symb_2,letter2num,1.0,)=(~
134,human,human,np_symb,symb_4,reverse,6.0,:+))
134,human,human,np_symb,symb_1,longer_targ,2.0,$!+<
134,human,human,np_symb,symb_5,group,2.0,=%))
134,human,human,np_symb,symb_3,interleaved,7.0,=x@x
134,human,human,np_symb,symb_6,larger_int,1.0,+(<:
134,human,human,np_symb,symb_0,attn,0.0,@@@@
135,human,human,np_symb,symb_3,letter2num,1.0,9 10 11 13
135,human,human,np_symb,symb_6,longer_targ,4.0,! & *+@(
135,human,human,np_symb,symb_4,larger_int,6.0,* !
135,human,human,np_symb,symb_0,group,0.0,& &
135,human,human,np_symb,symb_2,attn,0.0,@ @ @ @
135,human,human,np_symb,symb_1,interleaved,1.0,* x ~ x % x < x
135,human,human,np_symb,symb_5,attn,9.0,@ @ @ @
135,human,human,np_symb,symb_3,reverse,8.0,~ = =
136,human,human,np_symb,symb_0,group,9.0,((
136,human,human,np_symb,symb_1,letter2num,4.0,%
136,human,human,np_symb,symb_5,larger_int,9.0,&&
136,human,human,np_symb,symb_2,interleaved,8.0,%
136,human,human,np_symb,symb_6,reverse,8.0,&!)
136,human,human,np_symb,symb_4,attn,5.0,'@@@@'
136,human,human,np_symb,symb_3,attn,1.0,'@@@@'
136,human,human,np_symb,symb_0,longer_targ,2.0,>$
137,human,human,np_symb,symb_4,reverse,8.0,+!*&
137,human,human,np_symb,symb_0,attn,2.0,@@@@
137,human,human,np_symb,symb_2,attn,8.0,@@@@
137,human,human,np_symb,symb_3,larger_int,2.0,~@:<
137,human,human,np_symb,symb_6,group,8.0,)@@&
137,human,human,np_symb,symb_5,interleaved,9.0,@<!&>
137,human,human,np_symb,symb_1,longer_targ,0.0,&>=*)
137,human,human,np_symb,symb_4,letter2num,4.0,)+*
138,human,human,np_symb,symb_5,attn,2.0,@@@@
138,human,human,np_symb,symb_0,attn,6.0,@@@@
138,human,human,np_symb,symb_2,larger_int,5.0,%(~@
138,human,human,np_symb,symb_3,longer_targ,8.0,%=!:*
138,human,human,np_symb,symb_4,letter2num,1.0,=(*&
138,human,human,np_symb,symb_1,group,7.0,%%((--::
138,human,human,np_symb,symb_6,reverse,3.0,@+!)
138,human,human,np_symb,symb_5,interleaved,3.0,$%$!$%
139,human,human,np_symb,symb_2,reverse,2.0,-<
139,human,human,np_symb,symb_1,letter2num,9.0,%
139,human,human,np_symb,symb_6,larger_int,0.0,@
139,human,human,np_symb,symb_3,attn,0.0,@@@@
139,human,human,np_symb,symb_4,group,3.0,<
139,human,human,np_symb,symb_5,interleaved,5.0,@!&
139,human,human,np_symb,symb_0,attn,3.0,@@@@
139,human,human,np_symb,symb_2,longer_targ,9.0,:>
140,human,human,np_symb,symb_0,attn,7.0,@@@@
140,human,human,np_symb,symb_4,attn,9.0,@@@@
140,human,human,np_symb,symb_6,longer_targ,8.0,!~*-+@(
140,human,human,np_symb,symb_1,letter2num,1.0,67810
140,human,human,np_symb,symb_2,larger_int,6.0,&+=@
140,human,human,np_symb,symb_5,reverse,9.0,!@<>
140,human,human,np_symb,symb_3,interleaved,9.0,$x(x!x*x
